상권_코드,상권_코드_명_x,경도(WGS84),위도(WGS84),기준_년분기_코드,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액
3110413,누원고등학교,127.047592,37.683602,20244,CS100006,패스트푸드점,93903928,14293148,12795443,11257012,11176966,12638860,14796596,16945903,0,1126965,30441399,24568541,37437711,329312,48404453,43605051,2718701,11092783,17087010,23683391,18820100,18607518
3120079,창동역,127.047685,37.652392,20241,CS100001,한식음식점,2861211407,319980033,363105413,383090723,418178201,474162492,492352687,410341858,75066725,64185178,827070407,296138145,1257502904,341248048,1660204999,964452205,5441070,170951550,399639858,479998616,766425350,802200769
3120079,창동역,127.047685,37.652392,20242,CS100001,한식음식점,2862648624,371009959,381525223,379922433,370217934,489144006,459895803,410933266,71790434,70513372,859228161,276103371,1205757918,379255368,1679076496,946933296,5559584,169889156,412077123,520733559,721086262,796664103
3120079,창동역,127.047685,37.652392,20243,CS100001,한식음식점,2771657564,352801882,351972669,394645017,356285566,454155119,462138349,399658962,64927652,64561905,828829923,287153626,1178126025,348058433,1659786407,903222650,5777318,169572527,391548215,492873824,715857154,787380021
3120079,창동역,127.047685,37.652392,20244,CS100001,한식음식점,3062552143,371615278,446657432,399192021,415876198,484207100,509431150,435572964,80180483,76154119,890495520,293886808,1303736865,418098348,1810028544,992212358,8823822,201748045,426024218,538183462,784912299,842549055
3120079,창동역,127.047685,37.652392,20241,CS100002,중식음식점,865367667,70792311,125686155,125045913,140529497,137846839,150531099,114935853,0,683312,323153947,151390439,343830451,46309518,440093683,351237948,22820447,76407302,122865350,189117301,235139607,144981622
3120079,창동역,127.047685,37.652392,20242,CS100002,중식음식점,805519778,85158359,100843153,103440069,103549377,122105063,167519644,122904113,390306,339572,282240075,113866634,379155894,29527297,449560050,290683847,23518743,78081418,124883495,199551200,198480488,115728554
3120079,창동역,127.047685,37.652392,20243,CS100002,중식음식점,731736957,73504663,86792099,102771717,95071511,141398329,126007306,106191332,822338,941584,293454757,98158763,276318578,62040937,394963248,257899937,20937811,77185455,124017274,162365338,163521543,104835762
3120079,창동역,127.047685,37.652392,20244,CS100002,중식음식점,730136901,45364035,120312253,103516013,114893644,111577554,123141646,111331756,269522,986049,318181743,102505556,283758317,24435714,399406284,247996676,16451107,76885367,106097629,171001671,176752787,100214404
3120079,창동역,127.047685,37.652392,20241,CS100003,일식음식점,346262859,19293171,67753658,64652553,59365642,59614293,60965337,14618205,0,13695398,179554246,75799685,74518463,2695067,191377706,147659239,6444979,54970561,85754820,66296855,74235549,51334178
3120079,창동역,127.047685,37.652392,20242,CS100003,일식음식점,344614220,20554286,55871616,65326671,60316357,61807786,62900511,17836993,0,14797638,172863932,70966925,83935075,2050650,194332246,136248721,7361948,52933055,80878401,69070645,64881499,55455423
3120079,창동역,127.047685,37.652392,20243,CS100003,일식음식점,345857273,22993028,52661985,57022145,65667257,62126157,71592418,13794283,0,14305481,181140187,66738143,81890694,1782768,190315404,139114813,5698488,50046673,86065780,71487957,67018708,49112612
3120079,창동역,127.047685,37.652392,20244,CS100003,일식음식점,322995740,15850452,62354670,50533133,57496685,61254133,60009611,15497056,0,13738623,159929462,69984569,78899999,443087,179878340,139376077,6719649,60076620,84375443,60560318,65694072,41828313
3120079,창동역,127.047685,37.652392,20241,CS100004,양식음식점,30596512,5078691,0,6067371,6062167,5687511,3103933,4596839,0,0,17941413,3733566,8921533,0,12368381,12865844,49434,2763099,7601905,6746438,5117718,2955631
3120079,창동역,127.047685,37.652392,20242,CS100004,양식음식점,29140031,4446457,0,5297241,4698830,5965901,4105622,4625980,0,0,18030393,2911402,8198236,0,13828506,10911902,46832,3850647,5851423,8330927,4701431,1959146
3120079,창동역,127.047685,37.652392,20243,CS100004,양식음식점,28411530,5146338,0,5224390,5867033,5861830,3088323,3223616,0,0,18787515,3442166,5994520,187329,14676689,9689060,140497,4683219,6135017,6600737,5143736,1662543
3120079,창동역,127.047685,37.652392,20244,CS100004,양식음식점,23613832,4711838,0,4061392,3738771,5744749,2026793,3330289,0,280993,16974069,1719782,4638988,0,11208505,9787927,52036,3569653,6598135,4787291,2947827,3041490
3120079,창동역,127.047685,37.652392,20241,CS100005,제과점,678295412,81812168,100460901,105147361,109218196,114615512,95053977,71987297,261161,85131937,126793441,145792862,254064484,66251527,255375451,389746207,3725622,60569444,119124646,141546617,165094020,155061306
3120079,창동역,127.047685,37.652392,20242,CS100005,제과점,589692293,85972367,75746274,99468083,75069531,100226436,89747009,63462593,124820,94525289,107803780,113829770,207537601,65871033,228689055,322999450,3858724,49839664,94257111,123389823,149252261,131090921
3120079,창동역,127.047685,37.652392,20243,CS100005,제과점,514337039,73715218,67184206,79652572,70956832,87831047,73017339,61979825,30947,86808256,96104993,93191359,177556833,60644651,188650344,284195312,2402296,45280749,91561752,102846823,122690723,108063313
3120079,창동역,127.047685,37.652392,20244,CS100005,제과점,572151336,73783918,98543832,85334905,69808129,94040592,80158756,70481204,132063,86285980,112620713,118924788,187175789,67012003,241596910,298454744,2339332,46474021,99543252,117490593,145251136,128953321
3120079,창동역,127.047685,37.652392,20241,CS100006,패스트푸드점,289517865,35832385,45788501,41657852,44716974,49498049,37660785,34363319,3180379,15800240,98282036,51913018,84329699,36012493,133056595,132937655,6670454,51006534,70680471,60857149,49660141,27119500
3120079,창동역,127.047685,37.652392,20242,CS100006,패스트푸드점,267561416,39181626,40123430,33240370,44746615,43144009,36098745,31026621,2796759,10994212,80932255,45517327,92392570,34928293,124187456,126512379,10610838,51829773,64482851,54868518,47386686,21521167
3120079,창동역,127.047685,37.652392,20243,CS100006,패스트푸드점,287940209,46247187,47381022,44180312,40948407,37052614,37355173,34775494,1621900,15566958,93539297,49615766,93668136,33928152,132001771,137897682,7275879,59984404,71091494,55442543,48440218,27664914
3120079,창동역,127.047685,37.652392,20244,CS100006,패스트푸드점,254715686,34468106,34524436,34990171,41789267,39766330,36649284,32528092,2636226,16658335,84970258,42446652,74796924,33207291,115425343,123370055,6803541,54537833,54521363,53930304,47218454,21783905
3120079,창동역,127.047685,37.652392,20241,CS100008,분식전문점,1496289952,207404757,206372498,206586052,214896270,228111976,241553562,191364837,31445520,65821954,306423677,261233217,594127077,237238507,769418802,714452613,21502621,195708867,332070416,368609272,372489618,193490619
3120079,창동역,127.047685,37.652392,20242,CS100008,분식전문점,1477271719,194237120,215027922,200170980,206399522,226558136,253575823,181302216,25421044,84392544,279708983,235636056,585927619,266185473,758648470,689394665,23406056,180507225,306585497,377589754,354944527,205010073
3120079,창동역,127.047685,37.652392,20243,CS100008,분식전문점,1350341498,209937059,187866395,182571477,191125763,197550975,230001556,151288273,18695391,76470065,294265710,212649503,551632884,196627945,689136947,648159316,20240881,168873906,251479200,332519878,360876678,203305721
3120079,창동역,127.047685,37.652392,20244,CS100008,분식전문점,1428867212,193481057,205214589,205866457,182510547,226666732,254609469,160518361,52196390,78195771,271304169,223289719,537698048,266183115,749940404,660572667,14404116,170636236,315030576,353479790,339135318,217827032
3120079,창동역,127.047685,37.652392,20241,CS100009,호프-간이주점,987660623,114426376,114080881,120828526,132168260,177063806,199810938,129281836,292269804,2207876,0,4177389,213348686,475656868,630401848,311076661,2621736,170822540,283611206,223193062,198270444,62959522
3120079,창동역,127.047685,37.652392,20242,CS100009,호프-간이주점,954271800,88506200,121273096,138607199,111191934,172808460,200115810,121769101,268459476,8274771,3650231,9232790,213415088,451239444,621675957,299740871,3108810,167273878,266024057,226298243,198793287,59918553
3120079,창동역,127.047685,37.652392,20243,CS100009,호프-간이주점,1040196810,126283712,123860281,108950958,125257188,174233527,230107121,151504023,318369472,3341455,18834089,5378075,254782906,439490813,666444883,311648661,7483560,136897715,279018719,276856748,198911966,78924835
3120079,창동역,127.047685,37.652392,20244,CS100009,호프-간이주점,1087566840,102431374,195798587,123070366,147877882,178356137,216411902,123620592,285120373,4346349,16627003,5192181,284032530,492248404,690860201,361325304,6302975,182619895,249106565,239153868,294190197,80812007
3120079,창동역,127.047685,37.652392,20241,CS100010,커피-음료,539868082,68847877,73264611,79832777,78986170,82024069,90349295,66563283,1466756,70147784,178318320,136765865,134324608,18844749,227261224,294648304,12827566,76967859,118792274,116759191,117372550,79190085
3120079,창동역,127.047685,37.652392,20242,CS100010,커피-음료,616417021,76057823,83747296,88788349,84378684,98406362,99220719,85817788,752130,80570257,192060948,155386646,159109086,28537954,254347415,343388164,15848592,95276291,129425995,142956704,130850857,83377143
3120079,창동역,127.047685,37.652392,20243,CS100010,커피-음료,633982732,91959010,77205980,88097183,84842575,91983368,108306756,91587860,1005152,81721022,196567800,160360616,167604867,26723275,261310017,341173647,17633748,99189504,139442712,136504106,134807065,74906532
3120079,창동역,127.047685,37.652392,20244,CS100010,커피-음료,575490844,70773061,82056603,77579242,78318672,86317573,98225027,82220666,2397955,72934038,181832565,140324202,150484902,27517182,247144646,313678691,12410158,93167874,127714704,123054995,126124429,78351178
3120079,창동역,127.047685,37.652392,20241,CS200019,PC방,1387710504,194195227,176693841,158434723,176602648,196531451,266331948,218920666,165388057,102270614,175709731,280840167,407845456,255656479,1085871527,301838977,51168762,628167182,480292796,66439927,133214406,28427431
3120079,창동역,127.047685,37.652392,20242,CS200019,PC방,1384234709,164127926,153477702,182806798,190369384,208138220,254415141,230899538,176739786,76575588,153647799,263382488,424340089,289548959,1084971061,299263648,85421117,650883421,431504642,59204217,142744976,14476336
3120079,창동역,127.047685,37.652392,20243,CS200019,PC방,1814863091,254862408,228745776,229869271,218008790,279966623,316627743,286782480,191830610,102514588,226176621,360478629,555349395,378513248,1438505175,376357916,111691515,765876936,603479204,134011120,166130910,33673406
3120079,창동역,127.047685,37.652392,20244,CS200019,PC방,1210526909,154968470,173927427,145564780,163786014,168112846,218796538,185370834,160990159,73670868,159039453,252938068,340285107,223603254,1005017876,205509033,99719703,520058029,332197274,125019592,113313396,20218915
3120079,창동역,127.047685,37.652392,20241,CS300009,청과상,603301480,84182028,99020090,109053656,107616090,101011077,102418539,0,0,47178667,152653898,181260469,222208446,0,189052803,414248677,0,7943082,49332266,121889509,190664853,233471770
3120079,창동역,127.047685,37.652392,20242,CS300009,청과상,624230894,116416498,100318490,101005246,92096812,109429846,102117491,2846511,0,59905604,162674723,155395079,246188953,66535,182296376,441934518,347824,6522579,41860160,109035268,185685214,280779849
3120079,창동역,127.047685,37.652392,20243,CS300009,청과상,467312384,83571976,76337681,55958545,66927357,92118057,76086398,16312370,0,67430656,105581503,126595884,167030625,673716,144802554,306903410,267077,4065204,21693402,73651311,143416827,208612144
3120079,창동역,127.047685,37.652392,20244,CS300009,청과상,515679991,84362719,91140339,74196867,78279075,89065337,86201296,12434358,0,70380391,124552408,158480411,162266781,0,151981642,363698349,117747,2807429,25784968,73561719,164315642,249092486
3130144,백운시장,127.015616,37.655555,20241,CS100008,분식전문점,6274584,811229,1045944,1344475,1387743,539738,1145455,0,0,82205,2905280,1461293,1825806,0,2522381,3657019,0,693331,1032964,545146,2906361,1001598
3130144,백운시장,127.015616,37.655555,20242,CS100008,분식전문점,7958695,1009168,633840,746331,470513,3673243,1425600,0,0,0,1757662,4467167,1733866,0,1939377,4072369,0,259593,91939,0,3739224,1920990
3130144,백운시장,127.015616,37.655555,20243,CS100008,분식전문점,7299977,901005,468349,2999384,1098944,789596,1042699,0,0,95184,2083235,3298998,1822560,0,1276333,4140512,0,2055113,588411,690085,1962092,121143
3130144,백운시장,127.015616,37.655555,20244,CS100008,분식전문점,10494055,2216277,822046,1047026,1409375,3260057,1590008,149266,0,474839,3402835,3879836,2736545,0,1707817,6792779,134123,2601904,1082159,366919,2581978,1733512
3130145,쌍문역둘리상점가,127.032282,37.646109,20241,CS100001,한식음식점,1470484897,188048605,164812789,183300658,173056059,229990487,269626695,261649604,134502698,53547321,261041667,162089564,612259726,247043921,873492108,534246056,7671537,112227612,250856586,273662680,345625311,417694438
3130145,쌍문역둘리상점가,127.032282,37.646109,20242,CS100001,한식음식점,1460693661,194256895,176882498,188487683,182148869,223060580,267960763,227896373,142481974,60305563,286538625,118917383,615199511,237250605,889844351,569662700,6006489,136978806,238644322,303271492,367682525,406923418
3130145,쌍문역둘리상점가,127.032282,37.646109,20243,CS100001,한식음식점,1678589220,224270807,197992732,203686330,207797866,255702401,296884492,292254592,121309855,60937331,311943565,207714371,719818099,256865999,952111780,713144082,8211043,163228529,274501637,341993750,439216937,438103965
3130145,쌍문역둘리상점가,127.032282,37.646109,20244,CS100001,한식음식점,1772300085,202040152,259410297,211126021,224669894,234076644,312382032,328595045,116080831,60553618,379274159,235257956,768274117,212859404,956297547,778527985,7961953,154667796,288063843,325883053,459120736,499128149
3130145,쌍문역둘리상점가,127.032282,37.646109,20241,CS100003,일식음식점,129892695,15698342,11126170,10873065,15883018,25072472,26582111,24657517,20049048,0,2721477,2191093,40863204,64067873,86752445,31723812,634721,15251692,35057226,29286772,29378974,8866872
3130145,쌍문역둘리상점가,127.032282,37.646109,20242,CS100003,일식음식점,119698618,4599807,20812657,13443699,19889026,16336715,19597967,25018747,19215708,0,0,3088398,39895012,57499500,80454753,34826900,452130,16877362,41423948,32509990,15572285,8445939
3130145,쌍문역둘리상점가,127.032282,37.646109,20243,CS100003,일식음식점,79589927,10924498,10829000,8100609,13300697,12864091,14520319,9050713,12228871,0,1314656,1139021,24621886,40285493,59236949,18736047,0,7916402,20428170,17912027,22857544,8858851
3130145,쌍문역둘리상점가,127.032282,37.646109,20244,CS100003,일식음식점,102473778,13415568,11204984,14244396,14821737,24890505,17867805,6028783,8985547,190416,8389626,4000484,25142392,55765313,59107768,27087595,294754,8413105,19825852,24967163,22775168,9919319
